Total_Price,Nbr_trips_per_wk,Total_Exp_wk_perc,Raw_meats_wk,Vegetables_wk,Cooking_base_wk,Breakfast_wk,Transport_wk,Electronics_wk,Education_wk,Cosmetics_and_selfcare_wk,Clothes_and_shoes_wk,Expenditure_per_wk,prediction
8.05,2,0.1411290322580645,1,0,0,0,0,0,0,0,0,57.040000000000006,57.04000144000872
12.99,7,0.075404887676322,3,11,3,0,0,0,1,1,0,172.27,172.26994449795555
3.81,18,0.0304775617950563,3,1,0,0,2,0,0,8,0,125.01,125.0100068043307
6.48,6,0.1306451612903225,2,9,1,1,0,0,2,1,0,49.6,49.59999969245483
30.02,6,0.2684191702432045,1,8,1,0,2,0,0,0,0,111.84,111.84000178511829
11.83,7,0.40625,2,10,0,0,0,0,0,1,0,29.12,29.119998108350828
6.55,7,0.2249313186813187,2,10,0,0,0,0,0,1,0,29.12,29.11990111426276
14.81,5,0.2207153502235469,2,7,0,0,0,0,0,0,1,67.1,67.10000299899487
11.7,4,0.3584558823529411,5,14,0,0,0,0,0,0,0,32.64,35.20338899915021
9.97,10,0.1435771889400922,1,6,0,0,0,0,0,1,0,69.44,69.37583409570524
5.85,11,0.0339938404323319,1,0,0,1,3,0,1,3,2,172.09,172.05270646723895
8.66,5,0.2772974703810438,4,4,0,0,0,0,0,2,0,31.23,31.23000207245188
6.84,11,0.1069920225246363,7,6,1,0,0,0,0,3,0,63.93,63.855861239487325
48.99,6,0.5231179925253604,4,2,0,0,0,0,3,4,0,93.65,93.64999994249867
10.69,4,0.3726036946671314,0,0,0,0,0,1,0,0,0,28.69,28.68999900421761
9.93,5,0.1657209612817089,2,5,0,4,0,0,0,7,0,59.92,61.62846181456807
10.0,6,0.3169572107765451,1,13,0,0,0,0,0,4,0,31.55,31.54999575565772
0.62,4,0.0022656678238625,2,5,0,1,0,0,0,1,0,273.65000000000003,273.6500018644574
9.98,1,1.0,0,0,0,0,0,0,0,0,0,9.98,9.980003528153134
10.69,5,0.2579633204633205,4,13,0,0,0,0,0,2,0,41.44,41.44000025821947
10.82,7,0.0949622608390381,3,9,0,0,0,0,0,4,6,113.94,118.70702651607745
6.99,2,0.4616908850726552,1,0,3,0,0,0,0,0,1,15.14,15.13999833843313
8.18,3,0.1109152542372881,1,8,0,1,0,0,0,1,0,73.75,73.74999739745016
5.0,9,0.0859549596011689,0,1,0,1,0,0,0,1,0,58.17,58.16999594468417
16.17,6,0.1162138852953859,2,6,1,2,0,0,1,0,0,139.14,139.1400000192678
13.59,5,0.1592080599812558,2,7,1,0,0,0,0,0,0,85.36,86.28798847439859
12.0,1,1.0,0,0,0,0,0,0,0,0,0,12.0,15.935348395877256
7.3,14,0.0519609936650295,3,4,0,0,0,1,0,0,0,140.49,140.33958864497137
10.0,6,0.135593220338983,4,21,4,0,0,0,0,2,0,73.75,73.75000439332958
20.61,4,0.6559516231699554,4,4,1,0,0,0,0,2,0,31.42,41.13694598955925
7.09,6,0.0989394362266257,2,8,0,2,0,0,8,4,0,71.66,71.65999915521694
6.0,5,0.010859925066517,0,0,0,0,0,0,0,0,0,552.49,552.4899993963495
0.6,11,0.0080310534065051,4,11,1,3,1,0,0,0,1,74.71000000000001,74.7100008605927
5.08,6,0.0365099899381917,2,6,1,2,0,0,1,0,0,139.14,139.13999888343145
3.58,6,0.0330746489283074,4,4,1,0,0,0,0,0,0,108.24,108.23999582326533
10.47,2,0.5114802149487054,2,9,1,0,0,0,0,0,0,20.47,22.474711344856573
1.59,9,0.028799130592284,2,11,1,0,0,0,0,0,0,55.21,55.210004600861474
0.99,6,0.0230500582072176,3,0,1,0,0,0,0,4,0,42.95,42.95000019968229
4.57,4,0.113681592039801,5,10,0,0,0,0,0,1,0,40.2,40.19999747897208
24.99,8,0.0933368193023082,3,8,1,1,0,2,0,3,0,267.74,267.89844622947976
6.18,7,0.1268993839835729,6,15,0,0,0,0,0,3,0,48.7,48.70000184644398
17.47,6,0.3038260869565217,4,7,7,0,0,0,0,3,0,57.5,57.500002628896034
7.29,6,0.1067349926793558,5,12,7,0,0,0,0,1,0,68.3,68.30000149589566
17.37,4,0.2981462409886715,3,7,0,5,0,0,0,1,0,58.260000000000005,58.26000268976338
3.28,6,0.0303030303030303,4,4,1,0,0,0,0,0,0,108.24,104.17470398497119
6.49,4,0.1684401764858552,2,7,2,0,0,0,0,1,0,38.53,38.52525727272098
48.99,5,0.5277957336780866,1,1,0,0,0,0,0,0,0,92.82,92.82000243274825
48.99,4,0.4760470313866485,2,10,0,5,0,0,1,1,0,102.91,82.5720224100356
17.99,6,0.2026585558184071,4,13,0,1,0,1,0,2,0,88.77,85.89860711154243
10.99,5,0.4843543411194358,2,3,0,0,0,0,0,5,0,22.69,24.720903291342623
20.43,4,0.1985229812457487,2,10,0,5,0,0,1,1,0,102.91,102.9099993917963
6.92,9,0.0394459328507096,5,15,0,0,0,6,0,3,0,175.43,175.42999921578917
14.98,5,0.1616139820908404,5,11,0,1,0,0,0,1,0,92.69,92.37805940350081
3.29,3,0.1917249417249417,0,0,0,0,0,1,0,0,0,17.16,18.844135281088597
8.53,3,0.2921232876712328,3,9,0,0,0,0,1,3,0,29.2,29.200000816545483
35.99,11,0.2700532753057702,3,11,0,4,0,0,0,0,0,133.27,133.26999706644148
48.99,3,0.5636865723161892,3,14,0,5,0,0,0,0,0,86.91,86.91000285714217
14.23,4,0.2653860499813502,3,6,2,0,0,1,0,3,0,53.62,55.91760354048893
11.94,3,0.4723101265822784,2,13,0,0,0,0,0,1,0,25.28,25.280001465630264
1.8,5,0.0268256333830104,2,7,0,0,0,0,0,0,1,67.1,80.5169352360389
2.0,11,0.0283768444948921,3,12,1,0,0,0,0,1,3,70.48,70.4493665724844
4.8,6,0.1752464403066812,4,5,0,0,0,0,0,2,0,27.39,27.390004468908202
7.16,4,0.1011585193557502,8,9,0,2,0,0,0,0,0,70.78,70.78000235832155
9.84,8,0.0367520729065511,3,8,1,1,0,2,0,3,0,267.74,267.7400009746191
13.61,15,0.1135301968635301,4,7,2,0,0,0,0,4,1,119.88,119.88000370226911
4.99,10,0.071860599078341,1,6,0,0,0,0,0,1,0,69.44,69.44000606257651
5.65,4,0.0721952466138512,2,7,1,5,0,0,0,1,0,78.25999999999999,77.43222193624891
6.0,9,0.2613240418118467,0,0,0,0,0,0,0,0,0,22.96,22.959995875526758
1.15,6,0.0364500792393026,1,13,0,0,0,0,0,4,0,31.55,31.550000966202816
16.05,8,0.0059805046726186,1,2,0,0,0,0,0,4,5,2683.7200000000003,2683.720000031289
9.07,6,0.1282160022618037,1,5,1,0,0,0,1,0,0,70.74000000000001,70.74020702220557
7.38,2,0.3077564637197664,3,13,1,1,0,0,0,1,0,23.98,23.98000174496167
11.99,9,0.0683463489710995,5,15,0,0,0,6,0,3,0,175.43,175.43000135909435
29.99,4,0.5593062290190227,3,6,2,0,0,1,0,3,0,53.62,59.74813901784037
13.5,12,0.0155799192152336,2,0,0,0,0,0,0,4,0,866.5,866.500002562087
6.32,15,0.0527193860527193,4,7,2,0,0,0,0,4,1,119.88,119.94999263416491
9.99,6,0.2014112903225806,2,9,1,1,0,0,2,1,0,49.6,49.59999930846962
4.8,4,0.1208155046564308,4,8,0,0,0,0,0,2,2,39.73,39.72999949408565
11.68,4,0.290547263681592,5,10,0,0,0,0,0,1,0,40.2,40.20026279388938
3.99,18,0.0319174466042716,3,1,0,0,2,0,0,8,0,125.01,125.00999493411123
12.13,5,0.3229499467518636,3,5,0,3,1,0,0,1,1,37.56,37.559997971435735
4.49,5,0.0956336528221512,3,7,0,0,0,0,0,0,0,46.95,46.95001477470112
14.54,3,0.4402058734483802,3,8,0,0,0,0,1,0,0,33.03,33.030005571405695
10.24,6,0.3143032535297729,1,1,0,0,0,0,0,0,0,32.58,33.60832237545024
9.39,11,0.0809133993968117,3,16,6,0,0,0,0,0,0,116.05,116.05000343632868
7.79,6,0.0877548721414892,4,13,0,1,0,1,0,2,0,88.77,88.76999747352409
2.95,5,0.0457080880074372,4,3,3,0,0,0,0,2,0,64.54,77.61137345995303
0.99,6,0.036144578313253,4,5,0,0,0,0,0,2,0,27.39,27.390001973917606
8.98,6,0.0553262275891811,4,4,0,0,0,0,1,1,3,162.31,162.31000050901875
32.99,1,1.0,0,0,0,0,0,0,0,0,0,32.99,32.99000047448405
10.0,9,0.0975895384014833,4,27,7,0,1,0,0,2,0,102.47,102.51538319489146
6.39,7,0.0523985239852398,1,3,0,0,3,0,0,0,0,121.95,121.94999516570984
10.0,8,0.129399585921325,6,14,4,0,0,0,0,2,0,77.28,77.14197130383388
3.75,10,0.0591669296307983,3,6,2,0,0,0,0,1,0,63.38,63.38000791935913
16.53,5,0.590990346800143,2,9,0,5,1,0,0,0,0,27.97,27.970001360289174
1.77,9,0.0137071168589793,3,11,0,5,0,0,0,1,1,129.13,129.13033231714735
18.97,9,0.1469062185394563,3,11,0,5,0,0,0,1,1,129.13,129.07318894730113
19.4,4,0.3329900446275317,3,7,0,5,0,0,0,1,0,58.260000000000005,54.192228639891056
2.09,4,0.0728476821192053,0,0,0,0,0,1,0,0,0,28.69,28.94183498253858
40.11,7,0.2469067405355494,5,5,0,0,2,0,0,2,1,162.45,162.4499990519474
20.01,11,0.2678356311069468,4,11,1,3,1,0,0,0,1,74.71000000000001,74.71000433930284
1.49,6,0.021063047780605,1,5,1,0,0,0,1,0,0,70.74000000000001,48.748052221809814
14.86,5,0.1603193440500593,5,11,0,1,0,0,0,1,0,92.69,92.68999440092541
129.99,9,0.5779902178746109,2,7,2,0,0,1,0,0,2,224.9,224.93108310183047
8.1,3,0.2550377833753148,4,8,3,0,0,0,0,1,0,31.76,31.760001726733478
2.2,4,0.0441412520064205,2,1,0,0,0,0,0,0,0,49.84,49.839993001145416
10.0,6,0.1987676406281057,4,13,1,0,0,0,0,4,0,50.31,50.31006119810516
3.28,5,0.1622958931222167,2,0,0,2,0,0,0,0,0,20.21,20.21000345378718
15.0,9,0.146384307602225,4,27,7,0,1,0,0,2,0,102.47,102.48326809970133
16.19,5,0.0772497375703788,2,8,0,0,22,1,0,0,0,209.58,209.57999928068625
10.84,6,0.1246836899010812,4,10,0,3,0,0,0,0,1,86.94,86.94000135566904
1.09,18,0.0087193024558035,3,1,0,0,2,0,0,8,0,125.01,125.00999919109846
59.99,7,0.371087467524434,3,10,0,5,0,0,2,1,0,161.66,157.41214574347785
22.83,6,0.210920177383592,4,4,1,0,0,0,0,0,0,108.24,108.23996960374654
30.98,6,0.4379417585524455,1,5,1,0,0,0,1,0,0,70.74000000000001,62.196794523504146
20.99,12,0.0242238892094633,2,0,0,0,0,0,0,4,0,866.5,866.4999962879796
48.99,2,0.6972672929120409,1,5,0,1,0,0,0,1,0,70.26,72.5419684077267
12.99,8,0.1129761697686554,3,18,1,1,0,1,4,0,0,114.98,114.97999939331132
11.45,3,0.1317454838338511,3,14,0,5,0,0,0,0,0,86.91,86.90999948786764
4.04,5,0.0925120219830547,3,8,2,0,0,0,1,3,0,43.67,43.670003689089754
2.7,6,0.0855784469096672,1,13,0,0,0,0,0,4,0,31.55,31.549999832982763
7.54,6,0.06741773962804,1,8,1,0,2,0,0,0,0,111.84,111.84000291211555
17.13,5,0.0304533333333333,2,4,0,0,0,0,0,4,0,562.5,562.4999949165126
5.47,6,0.0353062673465435,2,3,0,0,0,2,0,0,0,154.93,154.93000558219777
2.9,5,0.077209797657082,3,5,0,3,1,0,0,1,1,37.56,37.56000138333161
11.7,4,0.3584558823529411,5,14,0,0,0,0,0,0,0,32.64,35.20338899915021
14.99,9,0.1030878206450725,2,10,0,3,0,0,5,1,0,145.41,145.4099997593993
13.35,5,0.3057018548202427,3,8,2,0,0,0,1,3,0,43.67,43.34864835746866
13.6,11,0.3235783963835355,0,0,0,0,0,0,0,0,1,42.03,42.02999989361149
35.1,17,0.2123668925459826,2,0,0,0,1,0,2,4,1,165.28,165.53112332699232
4.0,5,0.0109382263665946,2,13,0,0,0,1,0,1,0,365.69,365.6900024991121
10.0,6,0.135593220338983,4,21,4,0,0,0,0,2,0,73.75,73.75000439332958
17.13,4,0.4225456339417858,3,13,0,3,0,0,0,0,0,40.54,40.53999568637735
16.63,5,0.2037241210339336,2,6,1,3,0,0,0,0,2,81.63,81.63000311436156
1.99,6,0.0520669806384092,1,7,0,0,0,0,0,0,0,38.22,38.22000482629336
29.88,5,0.2859603789836348,1,0,0,0,0,0,0,0,0,104.49,104.4899789120627
7.09,6,0.0989394362266257,2,8,0,2,0,0,8,4,0,71.66,71.65999915521694
10.26,7,0.182627269490922,3,17,3,0,0,0,0,3,0,56.18,60.08727622523849
4.55,8,0.0516575840145322,1,8,0,0,0,0,0,0,0,88.08,88.13359544837249
10.94,9,0.0623610556917288,5,15,0,0,0,6,0,3,0,175.43,175.4318172305194
10.99,3,0.3004373974849645,3,10,1,4,0,0,0,0,0,36.58,36.58000721323748
15.99,2,0.4632097334878331,2,7,0,3,0,0,1,0,0,34.52,33.99883086578977
15.11,11,0.2022486949538214,4,11,1,3,1,0,0,0,1,74.71000000000001,74.70999546229513
3.0,17,0.0181510164569215,2,0,0,0,1,0,2,4,1,165.28,165.2800005308138
8.08,5,0.0416989214016617,1,7,0,0,0,0,0,0,0,193.77,193.76999705384583
0.62,4,0.0022656678238625,2,5,0,1,0,0,0,1,0,273.65000000000003,273.6500018644574
6.39,7,0.0523985239852398,1,3,0,0,3,0,0,0,0,121.95,121.94999516570984
6.0,6,0.2600780234070221,0,0,0,0,0,0,0,0,0,23.07,23.070002490791595
16.88,3,0.5314861460957179,4,8,3,0,0,0,0,1,0,31.76,31.75999792909988
1.65,5,0.0589917769038255,2,9,0,5,1,0,0,0,0,27.97,27.969998749763803
11.99,9,0.1170098565433785,4,27,7,0,1,0,0,2,0,102.47,102.46999783378534
4.0,6,0.055317383487761,2,7,0,0,1,0,0,0,0,72.31,72.30975567236297
1.49,5,0.0772020725388601,1,1,0,0,0,0,0,0,0,19.3,19.299997714579973
3.81,18,0.0304775617950563,3,1,0,0,2,0,0,8,0,125.01,125.0100068043307
5.37,6,0.0617667356797791,4,10,0,3,0,0,0,0,1,86.94,86.93999593661934
16.99,3,0.4662458836443469,3,9,0,0,0,0,1,0,0,36.44,36.44000693954686
9.44,9,0.1709835174787176,2,11,1,0,0,0,0,0,0,55.21,55.21000376959139
6.0,6,0.2600780234070221,0,0,0,0,0,0,0,0,0,23.07,23.070002490791595
6.85,5,0.2065741857659831,3,11,0,0,0,0,0,1,0,33.16,33.15999592649054
12.49,8,0.1086275874065055,3,18,1,1,0,1,4,0,0,114.98,114.98000375062557
7.4,6,0.1003389830508474,4,21,4,0,0,0,0,2,0,73.75,73.74999966596693
1.49,5,0.0772020725388601,1,1,0,0,0,0,0,0,0,19.3,19.299997714579973
6.0,9,0.2613240418118467,0,0,0,0,0,0,0,0,0,22.96,22.959995875526758
16.58,3,0.2248135593220338,1,8,0,1,0,0,0,1,0,73.75,73.7499973956942
3.78,5,0.1292749658002736,2,8,0,0,0,0,0,3,0,29.24,29.239995084009593
3.99,18,0.0319174466042716,3,1,0,0,2,0,0,8,0,125.01,125.00999493411123
12.99,8,0.1129761697686554,3,18,1,1,0,1,4,0,0,114.98,114.97999939331132
29.99,4,0.5593062290190227,3,6,2,0,0,1,0,3,0,53.62,59.74813901784037
9.84,8,0.0367520729065511,3,8,1,1,0,2,0,3,0,267.74,267.7400009746191
1.49,11,0.0211407491486946,3,12,1,0,0,0,0,1,3,70.48,70.4800010892975
18.98,7,0.1665789011760576,3,9,0,0,0,0,0,4,6,113.94,113.93999999665759
9.99,6,0.2014112903225806,2,9,1,1,0,0,2,1,0,49.6,49.59999930846962
19.95,11,0.1496961056501838,3,11,0,4,0,0,0,0,0,133.27,133.26757839327647
15.18,7,0.1332280147446024,3,9,0,0,0,0,0,4,6,113.94,123.24857978809636
12.99,3,0.4448630136986301,3,9,0,0,0,0,1,3,0,29.2,29.19999868626357
30.98,6,0.4379417585524455,1,5,1,0,0,0,1,0,0,70.74000000000001,62.196794523504146
4.6,5,0.1573187414500683,2,8,0,0,0,0,0,3,0,29.24,29.240005989732467
14.1,4,0.3395953757225434,2,7,0,0,0,0,0,1,0,41.52,42.87107705127241
5.27,6,0.1670364500792392,1,13,0,0,0,0,0,4,0,31.55,34.15462469121189
18.03,11,0.1047707594863153,1,0,0,1,3,0,1,3,2,172.09,174.055259699265
9.86,4,0.3020833333333333,5,14,0,0,0,0,0,0,0,32.64,32.639999989643286
1.29,5,0.0461208437611726,2,9,0,5,1,0,0,0,0,27.97,34.78694705051484
4.35,3,0.1735141603510171,2,12,1,0,0,0,0,0,0,25.07,25.06999897634799
1.75,6,0.0638919313618108,4,5,0,0,0,0,0,2,0,27.39,27.38999486038911
16.43,5,0.2863866132124804,2,12,0,0,19,0,0,3,0,57.37,57.3700006617425
2.7,4,0.0516055045871559,1,0,0,0,0,0,1,2,0,52.32,47.44945983581222
12.68,7,0.0736053868926684,3,11,3,0,0,0,1,1,0,172.27,172.27012493816045
17.78,8,0.3201296362981635,7,12,0,0,0,0,0,1,0,55.54,55.40114057682197
11.79,7,0.0729308425089694,3,10,0,5,0,0,2,1,0,161.66,149.76846970873703
1.6,6,0.0693541395752058,0,0,0,0,0,0,0,0,0,23.07,23.06999330358512
7.64,9,0.1383807281289621,2,11,1,0,0,0,0,0,0,55.21,55.128211770276
10.99,11,0.0717409752594817,4,14,0,4,0,0,7,1,0,153.19,153.19000005698922
10.0,10,0.1440092165898617,1,6,0,0,0,0,0,1,0,69.44,69.38166057541059
11.42,5,0.2432374866879659,3,7,0,0,0,0,0,0,0,46.95,46.9500007636272
24.38,11,0.1591487695019257,4,14,0,4,0,0,7,1,0,153.19,153.3260895791161
9.5,10,0.1368087557603686,1,6,0,0,0,0,0,1,0,69.44,69.41997749730496
7.35,5,0.1565495207667731,3,7,0,0,0,0,0,0,0,46.95,46.94937377381278
20.43,4,0.1985229812457487,2,10,0,5,0,0,1,1,0,102.91,102.9099993917963
3.0,5,0.07451564828614,2,0,0,0,0,0,1,0,0,40.260000000000005,40.25996260309364
2.31,9,0.0225431833707426,4,27,7,0,1,0,0,2,0,102.47,102.47000316011005
16.8,8,0.217391304347826,6,14,4,0,0,0,0,2,0,77.28,77.30107943095489
10.99,4,0.120782503571821,2,1,0,0,0,0,0,0,0,90.99,90.98997698602025
11.79,5,0.10695817835435,4,18,0,0,0,0,0,3,5,110.23,110.22999886855605
6.92,14,0.0492561748167129,3,4,0,0,0,1,0,0,0,140.49,140.47994127839522
18.67,2,0.935370741482966,3,7,1,0,0,0,0,0,0,19.96,22.541508258551872
30.09,8,0.011212048946984,1,2,0,0,0,0,0,4,5,2683.7200000000003,2683.719997686712
6.32,15,0.0527193860527193,4,7,2,0,0,0,0,4,1,119.88,119.94999263416491
15.89,5,0.2769740282377549,2,12,0,0,19,0,0,3,0,57.37,57.36999588318073
5.18,17,0.0313407550822846,2,0,0,0,1,0,2,4,1,165.28,165.27999969482977
24.99,8,0.0933368193023082,3,8,1,1,0,2,0,3,0,267.74,267.89844622947976
24.99,9,0.1718588817825459,2,10,0,3,0,0,5,1,0,145.41,145.5904957812361
10.68,3,0.2704482147379083,5,7,1,3,0,0,0,0,0,39.49,39.490002034597794
13.99,17,0.0846442400774443,2,0,0,0,1,0,2,4,1,165.28,165.27999936799708
3.75,10,0.0591669296307983,3,6,2,0,0,0,0,1,0,63.38,63.38000791935913
6.48,5,0.195416164053076,3,11,0,0,0,0,0,1,0,33.16,33.16008895213167
14.54,3,0.4402058734483802,3,8,0,0,0,0,1,0,0,33.03,33.030005571405695
13.8,14,0.0982276318599188,3,4,0,0,0,1,0,0,0,140.49,140.49000535437474
5.0,7,0.0307787011388119,5,5,0,0,2,0,0,2,1,162.45,167.89016880063815
10.99,5,0.4843543411194358,2,3,0,0,0,0,0,5,0,22.69,24.720903291342623
0.99,6,0.0230500582072176,3,0,1,0,0,0,0,4,0,42.95,42.95000019968229
3.1,3,0.232383808095952,0,2,0,3,0,0,0,0,0,13.34,15.768515227523025
48.99,3,0.664271186440678,1,8,0,1,0,0,0,1,0,73.75,73.7499999688705
15.0,7,0.0923361034164358,5,5,0,0,2,0,0,2,1,162.45,162.44999978810966
3.28,5,0.1622958931222167,2,0,0,2,0,0,0,0,0,20.21,20.21000345378718
11.28,7,0.2007831968672125,3,17,3,0,0,0,0,3,0,56.18,54.37865038965991
14.99,4,0.2572948849982835,3,7,0,5,0,0,0,1,0,58.260000000000005,58.25997984107862
4.99,10,0.071860599078341,1,6,0,0,0,0,0,1,0,69.44,69.44000606257651
32.99,1,1.0,0,0,0,0,0,0,0,0,0,32.99,32.99000047448405
5.65,4,0.0721952466138512,2,7,1,5,0,0,0,1,0,78.25999999999999,77.43222193624891
1.85,5,0.0322468188948928,2,12,0,0,19,0,0,3,0,57.37,57.36999957131949
10.0,9,0.0975895384014833,4,27,7,0,1,0,0,2,0,102.47,102.51538319489146
7.54,6,0.06741773962804,1,8,1,0,2,0,0,0,0,111.84,111.84000291211555
18.77,1,1.0,5,10,0,4,0,0,0,0,0,18.77,18.769997441874395
3.43,5,0.1511679153812252,2,3,0,0,0,0,0,5,0,22.69,22.68999587987068
2.0,5,0.0461041954817888,4,11,7,0,0,0,0,1,0,43.38,43.38000266143082
20.35,5,0.2492956021070685,2,6,1,3,0,0,0,0,2,81.63,81.62999731145933
4.49,5,0.0956336528221512,3,7,0,0,0,0,0,0,0,46.95,46.95001477470112
9.98,1,1.0,0,0,0,0,0,0,0,0,0,9.98,9.980003528153134
7.04,5,0.1698841698841699,4,13,0,0,0,0,0,2,0,41.44,41.44000314846866
10.0,4,0.3485535029627048,0,0,0,0,0,1,0,0,0,28.69,29.61172553097485
5.49,9,0.0244108492663405,2,7,2,0,0,1,0,0,2,224.9,224.90000086906386
2.66,5,0.1153512575888985,3,6,3,0,0,0,0,3,0,23.06,23.580135344416192
48.99,5,0.0886712881681116,0,0,0,0,0,0,0,0,0,552.49,552.4900006790904
48.99,9,0.3793851157748006,3,11,0,5,0,0,0,1,1,129.13,129.12999892172488
40.0,11,0.2324365157766285,1,0,0,1,3,0,1,3,2,172.09,172.09000009287365
13.88,1,1.0,2,1,0,2,0,0,0,0,0,13.88,13.879997748249892
1.3,9,0.0100673739642221,3,11,0,5,0,0,0,1,1,129.13,129.13000127079567
12.99,5,0.3226527570789865,2,0,0,0,0,0,1,0,0,40.260000000000005,40.26000407804935
6.96,9,0.1196493037648272,0,1,0,1,0,0,0,1,0,58.17,58.17000298442187
3.95,9,0.0679044180849235,0,1,0,1,0,0,0,1,0,58.17,58.17000806575061
11.45,3,0.1317454838338511,3,14,0,5,0,0,0,0,0,86.91,86.90999948786764
10.0,6,0.3169572107765451,1,13,0,0,0,0,0,4,0,31.55,31.54999575565772
93.12,5,0.4805697476389534,1,7,0,0,0,0,0,0,0,193.77,193.77000286079232
4.04,5,0.0925120219830547,3,8,2,0,0,0,1,3,0,43.67,43.670003689089754
0.55,11,0.0078036322360953,3,12,1,0,0,0,0,1,3,70.48,70.46260576050932
50.09,9,0.2227212094264117,2,7,2,0,0,1,0,0,2,224.9,224.8999995761314
1.47,5,0.0336615525532402,3,8,2,0,0,0,1,3,0,43.67,39.864823699399295
2.79,6,0.0538506079907353,3,11,0,0,0,0,0,1,0,51.81,51.810057535325114
1.99,11,0.0473471330002379,0,0,0,0,0,0,0,0,1,42.03,42.02999895655597
6.0,11,0.1427551748750892,0,0,0,0,0,0,0,0,1,42.03,42.03000083879435
7.16,8,0.0812897366030881,1,8,0,0,0,0,0,0,0,88.08,88.0799575273692
12.75,5,0.1493673851921274,2,7,1,0,0,0,0,0,0,85.36,82.47737268442486
7.99,6,0.1610887096774193,2,9,1,1,0,0,2,1,0,49.6,49.59999995258359
2.95,5,0.0457080880074372,4,3,3,0,0,0,0,2,0,64.54,77.61137345995303
3.0,4,0.0722543352601156,2,7,0,0,0,0,0,1,0,41.52,39.1195697243441
12.99,7,0.075404887676322,3,11,3,0,0,0,1,1,0,172.27,172.26994449795555
4.07,11,0.0636633818238698,7,6,1,0,0,0,0,3,0,63.93,63.94213307275953
8.66,6,0.1477311497782326,4,2,4,0,0,0,0,2,0,58.620000000000005,58.61999715951983
2.0,11,0.0312842171124667,7,6,1,0,0,0,0,3,0,63.93,63.92999707465448
30.02,6,0.2684191702432045,1,8,1,0,2,0,0,0,0,111.84,111.84000178511829
46.99,12,0.0542296595499134,2,0,0,0,0,0,0,4,0,866.5,866.5000012160657
3.0,6,0.0511770726714431,4,2,4,0,0,0,0,2,0,58.620000000000005,55.60060046011325
5.83,5,0.2886138613861386,2,6,0,2,0,0,0,2,0,20.2,20.199996190142457
10.0,9,0.1719099192023379,0,1,0,1,0,0,0,1,0,58.17,58.170000658995875
18.97,9,0.1469062185394563,3,11,0,5,0,0,0,1,1,129.13,129.07318894730113
5.0,4,0.095565749235474,1,0,0,0,0,0,1,2,0,52.32,52.320001143737116
2.5,5,0.03725782414307,2,7,0,0,0,0,0,0,1,67.1,83.24277518758996
19.4,3,0.3371567605144248,1,8,0,0,0,0,0,2,0,57.53999999999999,52.780387438070065
19.9,18,0.1591872650187984,3,1,0,0,2,0,0,8,0,125.01,125.06316030058217
19.0,8,0.1652461297616977,3,18,1,1,0,1,4,0,0,114.98,114.97094488804697
2.9,6,0.0494711702490617,4,2,4,0,0,0,0,2,0,58.620000000000005,58.61999633239365
4.98,14,0.0354473628016228,3,4,0,0,0,1,0,0,0,140.49,140.4899992782695
1.09,18,0.0087193024558035,3,1,0,0,2,0,0,8,0,125.01,125.00999919109846
6.18,7,0.1268993839835729,6,15,0,0,0,0,0,3,0,48.7,48.70000184644398
10.43,9,0.1889150516210831,2,11,1,0,0,0,0,0,0,55.21,55.209998007944456
30.01,6,0.268329756795422,1,8,1,0,2,0,0,0,0,111.84,111.84000178511829
5.0,10,0.0720046082949308,1,6,0,0,0,0,0,1,0,69.44,69.43994375614612
8.42,8,0.1516024486856319,7,12,0,0,0,0,0,1,0,55.54,55.54000162672777
2.93,8,0.0379140786749482,6,14,4,0,0,0,0,2,0,77.28,77.28000407970168
12.99,8,0.1129761697686554,3,18,1,1,0,1,4,0,0,114.98,114.97999939331132
2.93,4,0.0727769498261301,6,11,1,0,0,0,0,2,0,40.26,40.26000300783345
20.01,11,0.2678356311069468,4,11,1,3,1,0,0,0,1,74.71000000000001,74.71000433930284
699.0,12,0.8066935949221004,2,0,0,0,0,0,0,4,0,866.5,866.5000016187006
9.1,8,0.1638458768455167,7,12,0,0,0,0,0,1,0,55.54,55.539999239195566
10.0,2,0.4885197850512946,2,9,1,0,0,0,0,0,0,20.47,20.469994943565965
13.48,5,0.2823036649214659,1,3,0,0,0,0,0,0,0,47.75,47.75000727322602
48.99,2,0.8588709677419354,1,0,0,0,0,0,0,0,0,57.040000000000006,79.19432973035151
8.0,9,0.061953070549059,3,11,0,5,0,0,0,1,1,129.13,129.12999966397345
3.45,5,0.1104707012487992,4,4,0,0,0,0,0,2,0,31.23,31.229998920097557
4.15,2,0.1325031928480204,2,10,2,1,0,0,0,3,0,31.32,30.51537790373139
3.3,6,0.04605079542283,2,8,0,2,0,0,8,4,0,71.66,88.79283844282259
8.99,9,0.0399733214762116,2,7,2,0,0,1,0,0,2,224.9,224.9000077162086
16.46,5,0.1928303655107779,2,7,1,0,0,0,0,0,0,85.36,85.35999748798002
3.0,5,0.0272158214642112,4,18,0,0,0,0,0,3,5,110.23,110.2300017718654
10.66,2,0.3530970520039748,3,10,0,0,0,0,0,1,0,30.19,30.189999669214956
5.8,6,0.0809377616522467,2,8,0,2,0,0,8,4,0,71.66,71.66000183368416
4.0,6,0.1460387002555677,4,5,0,0,0,0,0,2,0,27.39,27.389996824635332
