Venue_id,Total_Nbr_of_Items,Total_Price,Date_diff,Week_day_numeric,Nbr_trips_per_wk,Nbr_items_per_wk,Nbr_items_wk_perc,Expenditure_per_wk,Total_Exp_wk_perc,hour,Part_of_day_num,Payment_Type_num,Card_Source_num,Bread_receipt,Bread_wk,Bread_wk_perc,Bread_exp_receipt,Bread_exp_wk,Bread_wk_exp_perc,Cooked_meats_receipt,Cooked_meats_wk,Cooked_meats_wk_perc,Cooked_meats_exp_receipt,Cooked_meats_exp_wk,Raw_meats_receipt,Raw_meats_wk,Raw_meats_wk_perc,Raw_meats_exp_receipt,Raw_meats_exp_wk,Raw_meats_wk_exp_perc,Eating_out_receipt,Eating_out_wk,Eating_out_wk_perc,Eating_out_exp_receipt,Eating_out_exp_wk,Eating_out_wk_exp_perc,Snacks_receipt,Snacks_wk,Snacks_wk_perc,Snacks_exp_receipt,Snacks_exp_wk,Snacks_wk_exp_perc,Drinks_receipt,Drinks_wk,Drinks_wk_perc,Drinks_exp_receipt,Drinks_exp_wk,Drinks_wk_exp_perc,Vegetables_receipt,Vegetables_wk,Vegetables_wk_perc,Vegetables_exp_receipt,Vegetables_exp_wk,Vegetables_wk_exp_perc,Fruit_receipt,Fruit_wk,Fruit_wk_perc,Fruit_exp_receipt,Fruit_exp_wk,Fruit_wk_exp_perc,Cooking_base_receipt,Cooking_base_wk,Cooking_base_wk_perc,Cooking_base_exp_receipt,Cooking_base_exp_wk,Cooking_base_wk_exp_perc,Dairy_produce_receipt,Dairy_produce_wk,Dairy_produce_wk_perc,Dairy_produce_exp_receipt,Dairy_produce_exp_wk,Dairy_produce_wk_exp_perc,Seasoning_receipt,Seasoning_wk,Seasoning_wk_perc,Seasoning_exp_receipt,Seasoning_exp_wk,Seasoning_wk_exp_perc,Breakfast_receipt,Breakfast_wk,Breakfast_wk_perc,Breakfast_exp_receipt,Breakfast_exp_wk,Breakfast_wk_exp_perc,Transport_wk,Transport_wk_perc,Transport_exp_receipt,Transport_exp_wk,Transport_wk_exp_perc,DIY_receipt,DIY_wk,DIY_wk_perc,DIY_exp_receipt,DIY_exp_wk,DIY_wk_exp_perc,Electronics_receipt,Electronics_wk,Electronics_wk_perc,Electronics_exp_receipt,Electronics_exp_wk,Electronics_wk_exp_perc,Education_receipt,Education_wk,Education_wk_perc,Education_exp_receipt,Education_exp_wk,Education_wk_exp_perc,Tech_and_services_receipt,Tech_and_services_wk,Tech_and_services_wk_perc,Tech_and_services_exp_receipt,Tech_and_services_exp_wk,Tech_and_services_wk_exp_perc,Cosmetics_and_selfcare_receipt,Cosmetics_and_selfcare_wk,Cosmetics_and_selfcare_wk_perc,Cosmetics_and_selfcare_exp_receipt,Cosmetics_and_selfcare_exp_wk,Cosmetics_and_selfcare_wk_exp_perc,Clothes_and_shoes_receipt,Clothes_and_shoes_wk,Clothes_and_shoes_wk_perc,Clothes_and_shoes_exp_receipt,Clothes_and_shoes_exp_wk,Clothes_and_shoes_wk_exp_perc,House_and_kitchen_receipt,House_and_kitchen_wk,House_and_kitchen_wk_perc,House_and_kitchen_exp_receipt,House_and_kitchen_exp_wk,House_and_kitchen_wk_exp_perc
3,4.0,6.1,3.0,4,4.0,36.0,0.1111111111111111,44.17,0.1381027846954947,10,1,0,0,0,3,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,3,1.0,6.0,6.0,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
10,1.0,32.99,2.0,1,8.0,43.0,0.0232558139534883,267.74,0.1232165533726749,8,1,0,4,0,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,32.99,32.99,1.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
20,3.0,24.99,4.0,7,2.0,15.0,0.2,34.34,0.7277227722772277,19,3,0,4,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,3,3,1.0,24.99,24.99,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
10,1.0,32.99,18.0,1,1.0,1.0,1.0,32.99,1.0,8,1,0,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,32.99,32.99,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
53,1.0,12.99,0.0,3,3.0,22.0,0.0454545454545454,29.2,0.4448630136986301,22,4,0,3,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,12.99,12.99,1.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
3,1.0,0.75,0.0,1,5.0,15.0,0.0666666666666666,23.880000000000003,0.0314070351758793,16,2,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.75,0.75,1.0
5,1.0,1.79,0.0,5,6.0,35.0,0.0285714285714285,88.77,0.0201644699785963,12,2,0,0,1,2,0.5,1.79,2.24,0.7991071428571428,0,1,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,13,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
4,2.0,18.98,3.0,2,7.0,46.0,0.0434782608695652,113.94,0.1665789011760576,11,1,0,1,0,2,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,2,6,0.3333333333333333,18.98,68.98,0.2751522180342128,0,0,0.0,0.0,0.0,0.0
8,1.0,10.0,0.0,4,5.0,15.0,0.0666666666666666,23.880000000000003,0.4187604690117252,11,1,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
2,2.0,7.35,0.0,4,5.0,35.0,0.0571428571428571,44.87,0.1638065522620904,8,1,0,0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,2,1.0,7.35,7.35,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0
2,4.0,19.74,6.0,1,6.0,26.0,0.1538461538461538,42.95,0.459604190919674,16,2,0,0,0,2,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,4,1.0,18.003899999999714,19.74,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2,1.0,8.25,1.0,1,2.0,12.0,0.0833333333333333,18.06,0.4568106312292358,16,2,0,0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1.0,8.25,8.25,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,7.0,7.68,3.0,6,3.0,22.0,0.3181818181818182,29.2,0.2630136986301369,14,2,0,0,1,3,0.3333333333333333,0.49,1.47,0.3333333333333333,0,0,0.0,0.0,0.0,1,3,0.3333333333333333,4.89,7.25,0.6744827586206896,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,5,9,0.5555555555555556,11.5,20.6,2.79126213592233,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,4.0,3.45,2.0,4,5.0,21.0,0.1904761904761904,31.23,0.1104707012487992,12,2,0,0,1,3,0.3333333333333333,0.49,1.47,0.3333333333333333,0,0,0.0,0.0,0.0,1,4,0.25,1.18,8.33,0.141656662665066,0,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.99,0.99,1.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.79,0.79,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2,3.0,11.25,2.0,2,4.0,42.0,0.0714285714285714,65.2,0.1725460122699386,7,0,0,0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,14,0.2142857142857142,11.25,42.66759999999967,0.2568493150684932,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,7.0,8.66,1.0,6,5.0,21.0,0.3333333333333333,31.23,0.2772974703810438,9,1,0,0,1,3,0.3333333333333333,0.49,1.47,0.3333333333333333,0,0,0.0,0.0,0.0,2,4,0.5,11.94,16.66,1.4333733493397358,0,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,4,4,1.0,8.8,8.8,4.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,5.0,4.15,2.0,2,2.0,27.0,0.1851851851851851,31.32,0.1325031928480204,12,2,0,0,1,2,0.5,0.49,0.94,0.5212765957446809,0,0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1,1,1.0,1.69,1.69,1.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,1.96,2.94,1.3333333333333333,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
10,1.0,32.99,19.0,1,1.0,1.0,1.0,32.99,1.0,8,1,0,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,32.99,32.99,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
22,1.0,15.94,3.0,3,5.0,35.0,0.0285714285714285,44.87,0.3552484956541119,21,4,0,4,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,15.94,18.12,0.879690949227373
1,19.0,13.11,1.0,4,5.0,35.0,0.5428571428571428,44.87,0.2921774013817695,9,1,0,0,1,1,1.0,0.89,0.89,1.0,1,1,1.0,1.59,1.59,1,1,1.0,1.18,1.18,1.0,0,0,0.0,0.0,0.0,0.0,6,6,1.0,13.14,13.14,6.0,0,1,0.0,0.0,0.0,0.0,7,7,1.0,28.49,28.49,7.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,2,1.0,3.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,1.69,1.69,1.0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0
1,2.0,1.05,4.0,1,3.0,15.0,0.1333333333333333,11.91,0.08816120906801,14,2,1,2,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,10,0.2,1.05,4.73,0.2219873150105708,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
12,2.0,20.18,0.0,3,3.0,4.0,0.5,40.67,0.4961888369805753,21,4,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,18.003899999999714,25.68,0.7858255451713395,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,11.0,10.77,2.0,3,4.0,32.0,0.34375,40.26,0.2675111773472429,16,2,0,0,1,3,0.3333333333333333,0.49,1.47,0.3333333333333333,0,0,0.0,0.0,0.0,3,6,0.5,17.58,38.91,1.3554356206630684,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,4,11,0.3636363636363636,9.32,24.8,1.5032258064516129,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.95,0.95,1.0,1,1,1.0,0.79,0.79,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,17.0,10.88,3.0,7,6.0,47.0,0.3617021276595745,73.75,0.1475254237288135,10,1,0,0,1,3,0.3333333333333333,0.89,2.67,0.3333333333333333,1,1,1.0,1.59,1.59,1,4,0.25,1.18,6.98,0.1690544412607449,0,0,0.0,0.0,0.0,0.0,6,6,1.0,13.14,13.14,6.0,1,2,0.5,0.85,1.84,0.4619565217391304,6,21,0.2857142857142857,22.14,123.12,1.0789473684210529,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1,2,0.5,0.49,1.48,0.3310810810810811,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,3.0,10.94,1.0,6,9.0,56.0,0.0476190476190476,175.43,0.0623610556917288,17,2,0,1,1,2,0.5,0.89,1.78,0.5,0,2,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0.0,0.0,0,15,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,0.5,0.05,6.97,0.0071736011477761,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
8,1.0,10.0,2.0,1,4.0,32.0,0.03125,40.26,0.2483854942871336,8,1,0,3,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,21.809999999999945,27.17,4.0,6,2.0,27.0,0.8148148148148148,31.32,0.8674968071519796,16,2,0,0,1,2,0.5,0.45,0.94,0.4787234042553192,0,0,0.0,0.0,0.0,2,2,1.0,11.86,11.86,2.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,3,1.0,33.51,33.51,3.0,10,10,1.0,50.0,50.0,10.0,0,0,0.0,0.0,0.0,0.0,2,2,1.0,3.68,3.68,2.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.69,0.69,1.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,0.49,1.47,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.65,0.65,1.0
