Date_diff,Nbr_items_per_wk,Expenditure_per_wk,Total_Exp_wk_perc,AVG_exp_item_per_wk,Bread_wk,Cooked_meats_wk,Raw_meats_wk,Eating_out_wk,Snacks_wk,Drinks_wk,Vegetables_wk,Fruit_wk,Cooking_base_wk,Dairy_produce_wk,Breakfast_wk,Transport_wk,Tech_and_services_wk,Cosmetics_and_selfcare_wk,House_and_kitchen_wk,Trips_response_lt_5,prediction_label,prediction_prob
0.0,27,32.58,0.0368324125230202,1.2066666666666666,1,3,1,0,8,7,1,4,0,1,0,0,0,0,0,0,0.0,0.003927316406108063
2.0,26,85.36,0.1928303655107779,3.2830769230769232,3,2,2,0,2,1,7,1,1,3,0,0,0,0,0,0,0.0,0.1070338253758799
0.0,36,81.63,0.1102535832414553,2.2675,1,1,2,0,9,1,6,1,1,2,3,0,0,0,1,0,1.0,0.18010672291592186
4.0,31,2683.7200000000003,0.011212048946984,86.57161290322581,1,2,1,0,6,4,2,1,0,1,0,0,2,4,0,0,0.0,0.0031843005600471377
2.0,45,48.7,0.1268993839835729,1.0822222222222222,3,2,6,0,6,4,15,1,0,1,0,0,0,3,0,0,0.0,0.03588026876575308
0.0,33,70.48,0.0211407491486946,2.135757575757576,0,0,3,1,1,5,12,0,1,0,0,0,0,1,0,0,0.0,0.0011993958211191668
0.0,37,114.98,0.1129761697686554,3.107567567567567,2,1,3,0,0,1,18,0,1,2,1,0,0,0,0,0,0.0,0.0019302422038551981
1.0,43,267.74,0.0933368193023082,6.2265116279069765,2,2,3,0,6,1,8,1,1,1,1,0,1,3,0,0,0.0,0.007917207737949893
0.0,41,74.71000000000001,0.0535403560433676,1.82219512195122,2,2,4,0,5,1,11,2,1,2,3,1,0,0,0,0,0.0,0.0023959270798686685
4.0,41,74.71000000000001,0.0588943916477044,1.82219512195122,2,2,4,0,5,1,11,2,1,2,3,1,0,0,0,0,0.0,0.0041922438947261925
0.0,29,46.22,0.2265253137170056,1.5937931034482755,1,1,3,0,2,3,10,1,0,1,2,1,1,2,1,0,0.0,0.01390058690909667
1.0,32,162.31,0.0553262275891811,5.0721875,1,2,4,0,3,2,4,7,0,2,0,0,0,1,0,0,0.0,0.0004017583844219751
1.0,43,267.74,0.5227085978934787,6.2265116279069765,2,2,3,0,6,1,8,1,1,1,1,0,1,3,0,0,0.0,0.019711309918168746
1.0,37,260.08,0.0226084281759458,7.0291891891891884,2,2,3,7,3,0,8,0,0,1,3,5,0,0,0,0,0.0,0.001383435257415199
1.0,32,69.44,0.071860599078341,2.17,2,3,1,2,9,1,6,0,0,2,0,0,0,1,1,0,0.0,0.02878390619025715
1.0,66,77.28,0.0711697722567287,1.170909090909091,3,3,6,0,14,10,14,0,4,3,0,0,0,2,0,0,0.0,0.002123115644969195
0.0,32,36.35,0.2387895460797799,1.1359375,1,1,3,0,9,2,7,1,0,0,3,0,0,1,0,0,0.0,0.06354597668235704
1.0,41,40.54,0.1134681795757276,0.988780487804878,1,1,3,0,8,6,13,3,0,1,3,0,0,0,2,1,1.0,0.9981911355167238
2.0,39,140.49,0.1003630151612214,3.6023076923076927,1,1,3,3,4,5,4,0,0,2,0,0,0,0,1,0,0.0,0.0016291903402066155
1.0,30,162.45,0.1122807017543859,5.415,1,1,5,2,0,4,5,4,0,1,0,2,0,2,0,0,0.0,0.00161525641873093
2.0,17,67.1,0.1190760059612518,3.947058823529412,0,1,2,0,2,2,7,0,0,0,0,0,1,0,0,0,0.0,0.1204387585230512
0.0,3,17.16,0.1736596736596736,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.9993639112158141
1.0,11,22.96,0.041376306620209,2.0872727272727274,0,0,0,3,4,4,0,1,0,0,0,0,0,0,0,0,0.0,0.001055139005602732
1.0,36,172.27,0.0294305450745922,4.785277777777778,2,0,3,0,0,6,11,0,3,2,0,0,2,1,0,0,0.0,0.003194032634723166
0.0,45,48.7,0.1102669404517453,1.0822222222222222,3,2,6,0,6,4,15,1,0,1,0,0,0,3,0,0,0.0,0.026551216653134313
1.0,47,133.27,0.1678547309972236,2.8355319148936173,1,3,3,0,7,3,11,3,0,2,4,0,0,0,0,0,0.0,0.0022655516937480453
4.0,12,15.14,0.4616908850726552,1.2616666666666667,1,1,1,0,2,0,0,1,3,2,0,0,0,0,0,1,1.0,0.9996294773746935
1.0,24,273.65000000000003,0.0022656678238625,11.402083333333335,1,1,2,0,8,1,5,0,0,1,1,0,2,1,0,1,1.0,0.9971000625406183
0.0,43,64.54,0.2070034087387666,1.5009302325581395,2,2,4,0,6,15,3,4,3,1,0,0,1,2,0,0,0.0,0.005112431009611626
2.0,42,73.53999999999999,0.1876529779711721,1.7509523809523808,3,3,3,0,6,2,6,2,3,6,0,0,1,6,0,0,0.0,0.0022747497031699055
0.0,44,46.95,0.2134185303514376,1.0670454545454546,1,3,3,1,13,6,7,3,0,2,0,0,0,0,0,0,0.0,0.02807865679009995
0.0,37,260.08,0.101161181175023,7.0291891891891884,2,2,3,7,3,0,8,0,0,1,3,5,0,0,0,0,0.0,0.0013602896409657653
1.0,32,866.5,0.8066935949221004,27.078125,3,2,2,5,0,2,0,0,0,1,0,0,1,4,0,0,0.0,0.006886087667556202
2.0,40,31.76,0.2550377833753148,0.7939999999999999,3,3,4,0,8,0,8,1,3,8,0,0,0,1,0,1,1.0,0.9996717216365365
0.0,40,145.41,0.1030878206450725,3.63525,0,1,2,0,9,2,10,5,0,0,3,0,0,1,0,0,0.0,0.0013273508520803454
0.0,23,111.84,0.06741773962804,4.862608695652174,0,0,1,0,3,2,8,3,1,0,0,2,0,0,0,0,0.0,0.0014819809470663196
4.0,27,36.58,0.4054127938764352,1.3548148148148147,1,1,3,0,0,1,10,5,1,1,4,0,0,0,0,1,1.0,0.9998557867047291
3.0,27,79.7,0.6146800501882058,2.951851851851852,1,0,5,0,4,1,7,0,0,1,0,0,1,0,1,1,1.0,0.9993400047515499
2.0,33,562.5,0.0094044444444444,17.045454545454547,1,3,2,0,8,4,4,1,0,2,0,0,0,4,0,0,0.0,0.0004360935735559845
2.0,23,111.84,0.1410944206008583,4.862608695652174,0,0,1,0,3,2,8,3,1,0,0,2,0,0,0,0,0.0,0.0024660048607644505
3.0,44,129.13,0.0137071168589793,2.934772727272727,1,2,3,0,7,3,11,1,0,1,5,0,1,1,0,0,0.0,0.004915732639487966
0.0,56,125.01,0.0119190464762818,2.232321428571429,0,5,3,9,11,7,1,3,0,1,0,2,0,8,0,0,0.0,0.00065186813376521
1.0,28,92.69,0.5176394433056425,3.3103571428571428,2,2,5,0,2,1,11,0,0,1,1,0,0,1,0,0,0.0,0.016340925441470953
4.0,63,175.43,0.0570027931368637,2.7846031746031747,2,2,5,0,6,14,15,1,0,0,0,0,0,3,1,0,0.0,0.00036293994191261323
0.0,34,54.92,0.1023306627822287,1.6152941176470588,1,2,3,0,6,6,11,2,0,0,0,0,0,3,0,0,0.0,0.007413745270974666
2.0,45,48.7,0.1322381930184805,1.0822222222222222,3,2,6,0,6,4,15,1,0,1,0,0,0,3,0,0,0.0,0.036826623390160275
0.0,37,70.74000000000001,0.1282160022618037,1.911891891891892,1,4,1,0,8,4,5,5,1,2,0,0,0,0,1,0,0.0,0.004280044035911762
1.0,32,866.5,0.0138488170802077,27.078125,3,2,2,5,0,2,0,0,0,1,0,0,1,4,0,0,0.0,0.0025603003272393204
1.0,35,34.11,0.346232776311932,0.9745714285714284,2,1,2,0,6,1,11,3,0,5,1,0,0,1,0,1,1.0,0.9990847676399025
0.0,51,55.54,0.1638458768455167,1.0890196078431371,0,2,7,0,7,4,12,0,0,3,0,0,0,1,0,0,0.0,0.05161987472057606
1.0,45,68.3,0.2734992679355783,1.5177777777777777,1,2,5,0,4,4,12,1,7,2,0,0,0,1,0,0,0.0,0.005751123410445494
0.0,19,66.75,0.1132584269662921,3.513157894736842,0,0,2,0,2,1,4,1,0,0,3,0,1,3,0,1,1.0,0.9992943235311508
0.0,66,77.28,0.2863612836438923,1.170909090909091,3,3,6,0,14,10,14,0,4,3,0,0,0,2,0,0,0.0,0.003570080043606752
2.0,30,31.04,0.1846005154639175,1.0346666666666666,2,1,2,0,0,0,14,1,1,3,2,0,0,2,0,1,1.0,0.9991758332933793
3.0,42,43.38,0.0806823420931304,1.0328571428571427,2,2,4,0,0,5,11,1,7,2,0,0,0,1,1,0,1.0,0.3166446978029539
0.0,7,13.34,0.5997001499250375,1.9057142857142857,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,1,1.0,0.9995778043442559
0.0,43,267.74,0.0367520729065511,6.2265116279069765,2,2,3,0,6,1,8,1,1,1,1,0,1,3,0,0,0.0,0.004395397586591661
0.0,38,139.14,0.3880264481816874,3.6615789473684215,1,2,2,0,0,3,6,4,1,3,2,0,0,0,0,0,0.0,0.0020931561920510934
1.0,56,125.01,0.060555155587553,2.232321428571429,0,5,3,9,11,7,1,3,0,1,0,2,0,8,0,0,0.0,0.0008172936429730642
1.0,25,49.6,0.2814516129032258,1.984,1,1,2,1,2,2,9,0,1,1,1,0,0,1,0,0,0.0,0.008548713466208592
0.0,32,866.5,0.0155799192152336,27.078125,3,2,2,5,0,2,0,0,0,1,0,0,1,4,0,0,0.0,0.0022418596045980766
0.0,19,73.75,0.1109152542372881,3.881578947368421,2,2,1,0,0,1,8,0,0,2,1,0,1,1,0,1,1.0,0.9993582252716641
0.0,3,17.16,0.6346153846153847,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.9996470888394913
2.0,66,77.28,0.0379140786749482,1.170909090909091,3,3,6,0,14,10,14,0,4,3,0,0,0,2,0,0,0.0,0.004443502175529705
3.0,24,49.84,0.1466693418940609,2.0766666666666667,3,2,2,0,4,1,1,1,0,3,0,0,1,0,0,1,1.0,0.999149486599512
1.0,52,153.19,0.0717409752594817,2.9459615384615385,2,2,4,0,8,3,14,2,0,2,4,0,0,1,0,0,0.0,0.00043913188283152034
1.0,22,154.93,0.0353062673465435,7.042272727272728,0,1,2,0,6,3,3,0,0,1,0,0,0,0,1,0,0.0,0.0011441720269189026
1.0,32,866.5,0.8066935949221004,27.078125,3,2,2,5,0,2,0,0,0,1,0,0,1,4,0,0,0.0,0.006886087667556202
3.0,43,51.81,0.2518818760856977,1.2048837209302323,1,4,3,0,11,6,11,1,0,2,0,0,0,1,0,0,0.0,0.05169110153112392
0.0,23,193.77,0.101150848944625,8.424782608695653,2,2,1,0,1,2,7,0,0,2,0,0,2,0,0,0,0.0,0.010014413889848372
5.0,1,32.99,1.0,32.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.9999226707658293
1.0,27,32.58,0.0920810313075506,1.2066666666666666,1,3,1,0,8,7,1,4,0,1,0,0,0,0,0,0,0.0,0.00475447254003696
0.0,46,165.28,0.0313407550822846,3.59304347826087,2,2,2,5,12,8,0,1,0,1,0,1,0,4,1,0,0.0,0.001499267673027867
0.0,29,78.25999999999999,0.0721952466138512,2.698620689655172,0,0,2,2,5,1,7,2,1,0,5,0,0,1,0,1,1.0,0.9806591681905328
4.0,21,27.97,0.0589917769038255,1.331904761904762,0,0,2,0,2,0,9,0,0,0,5,1,0,0,0,0,0.0,0.00454875032384445
0.0,40,145.41,0.1030878206450725,3.63525,0,1,2,0,9,2,10,5,0,0,3,0,0,1,0,0,0.0,0.0013273508520803454
2.0,27,25.07,0.4276027124052652,0.9285185185185184,2,1,2,0,7,0,12,0,1,2,0,0,0,0,0,1,1.0,0.999768390752633
1.0,37,260.08,0.0226084281759458,7.0291891891891884,2,2,3,7,3,0,8,0,0,1,3,5,0,0,0,0,0.0,0.001383435257415199
0.0,46,113.94,0.280849569949096,2.4769565217391305,2,4,3,0,6,1,9,3,0,6,0,0,0,4,0,0,0.0,0.006874084596475469
0.0,25,224.9,0.049444197421076,8.996,0,0,2,1,0,3,7,1,2,0,0,0,0,0,1,0,0.0,0.0006345844341643317
3.0,42,65.2,0.2653374233128834,1.5523809523809524,2,1,4,0,12,0,4,0,1,2,0,0,0,1,0,1,1.0,0.9959593635235585
2.0,31,39.49,0.6307926057229678,1.2738709677419355,2,2,5,0,2,0,7,1,1,2,3,0,0,0,0,1,1.0,0.999787334264217
2.0,66,77.28,0.129399585921325,1.170909090909091,3,3,6,0,14,10,14,0,4,3,0,0,0,2,0,0,0.0,0.00615767364012048
1.0,25,224.9,0.0244108492663405,8.996,0,0,2,1,0,3,7,1,2,0,0,0,0,0,1,0,0.0,0.0007857577477481598
1.0,11,42.03,0.0190340233166785,3.820909090909091,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0004768501281214461
6.0,36,70.78,0.1778751059621361,1.9661111111111111,2,1,8,0,2,2,9,7,0,2,2,0,0,0,0,1,1.0,0.9961555055119902
4.0,26,36.44,0.2269484083424807,1.4015384615384614,2,1,3,0,6,0,9,0,0,3,0,0,0,0,0,1,1.0,0.9997680258201465
2.0,29,33.03,0.2573418104753254,1.1389655172413793,2,2,3,0,4,1,8,1,0,4,0,0,0,0,0,1,1.0,0.9996399343455897
3.0,21,90.99,0.120782503571821,4.332857142857144,1,2,2,0,6,1,1,2,0,2,0,0,1,0,0,1,1.0,0.9981580830734181
1.0,32,866.5,0.0138488170802077,27.078125,3,2,2,5,0,2,0,0,0,1,0,0,1,4,0,0,0.0,0.0025603003272393204
0.0,33,70.48,0.0078036322360953,2.135757575757576,0,0,3,1,1,5,12,0,1,0,0,0,0,1,0,0,0.0,0.0011993958211191668
1.0,53,119.88,0.0107607607607607,2.2618867924528305,0,1,4,1,2,6,7,4,2,1,0,0,0,4,4,0,0.0,0.001191884569615246
0.0,11,42.03,0.3235783963835355,3.820909090909091,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0008289705696598208
0.0,33,29.24,0.2465800273597811,0.886060606060606,5,1,2,0,3,2,8,0,0,2,0,0,0,3,0,0,0.0,0.03924733856374034
1.0,23,38.22,0.1378859236002093,1.6617391304347826,3,2,1,0,1,2,7,2,0,2,0,0,0,0,0,0,0.0,0.019460268817758995
3.0,32,36.35,0.1477303988995873,1.1359375,1,1,3,0,9,2,7,1,0,0,3,0,0,1,0,0,0.0,0.10351930896971707
2.0,47,133.27,0.013431379905455,2.8355319148936173,1,3,3,0,7,3,11,3,0,2,4,0,0,0,0,0,0.0,0.001852537265881082
0.0,43,64.54,0.2070034087387666,1.5009302325581395,2,2,4,0,6,15,3,4,3,1,0,0,1,2,0,0,0.0,0.005112431009611626
1.0,25,28.55,0.2343257443082312,1.142,0,0,2,0,6,2,4,1,2,0,3,0,0,4,0,0,0.0,0.002729632900101154
2.0,28,39.73,0.3408004027183487,1.4189285714285715,3,1,4,0,1,1,8,1,0,4,0,0,0,2,0,1,1.0,0.9995361657905439
1.0,32,104.49,0.2859603789836348,3.2653125,2,14,1,2,2,2,0,4,0,4,0,0,0,0,0,0,0.0,0.0017972699235289408
0.0,37,50.31,0.148479427549195,1.3597297297297295,2,1,4,0,0,6,13,1,1,2,0,0,0,4,0,0,0.0,0.0027060751023575426
3.0,40,31.76,0.2134760705289672,0.7939999999999999,3,3,4,0,8,0,8,1,3,8,0,0,0,1,0,1,1.0,0.999572176003867
1.0,26,121.95,0.0523985239852398,4.690384615384615,0,0,1,0,10,3,3,0,0,0,0,3,0,0,0,0,0.0,0.0007903392690389262
2.0,42,351.76,0.0383784398453491,8.375238095238094,2,1,3,0,0,1,18,2,3,2,0,0,1,0,0,0,0.0,0.0014953058380561492
6.0,41,40.54,0.4225456339417858,0.988780487804878,1,1,3,0,8,6,13,3,0,1,3,0,0,0,2,1,1.0,0.9987722739649858
2.0,34,54.92,0.155863073561544,1.6152941176470588,1,2,3,0,6,6,11,2,0,0,0,0,0,3,0,0,0.0,0.010379300225422893
0.0,45,63.38,0.0591669296307983,1.4084444444444444,1,2,3,1,14,4,6,1,2,1,0,0,1,1,1,0,0.0,0.002359168245064762
2.0,28,39.73,0.1208155046564308,1.4189285714285715,3,1,4,0,1,1,8,1,0,4,0,0,0,2,0,1,1.0,0.9990676788149334
1.0,63,175.43,0.2076041726044576,2.7846031746031747,2,2,5,0,6,14,15,1,0,0,0,0,0,3,1,0,0.0,0.00022984272075065055
0.0,29,46.22,0.2265253137170056,1.5937931034482755,1,1,3,0,2,3,10,1,0,1,2,1,1,2,1,0,0.0,0.01390058690909667
0.0,17,19.96,0.064629258517034,1.1741176470588237,1,0,3,0,2,0,7,0,1,1,0,0,0,0,0,1,1.0,0.9992117452499043
0.0,40,145.41,0.1030878206450725,3.63525,0,1,2,0,9,2,10,5,0,0,3,0,0,1,0,0,0.0,0.0013273508520803454
2.0,44,46.95,0.0956336528221512,1.0670454545454546,1,3,3,1,13,6,7,3,0,2,0,0,0,0,0,0,0.0,0.023261294152859137
1.0,26,121.95,0.0507585075850758,4.690384615384615,0,0,1,0,10,3,3,0,0,0,0,3,0,0,0,0,0.0,0.0007903392690389262
0.0,19,66.75,0.1132584269662921,3.513157894736842,0,0,2,0,2,1,4,1,0,0,3,0,1,3,0,1,1.0,0.9992943235311508
1.0,36,161.66,0.0729308425089694,4.490555555555556,1,1,3,0,4,1,10,4,0,1,5,0,1,1,0,0,0.0,0.015672805031627195
3.0,26,22.66,0.2603706972639011,0.8715384615384616,2,2,4,0,4,0,6,1,0,4,0,0,0,2,0,1,1.0,0.9998777074313144
2.0,31,58.620000000000005,0.1026953258273626,1.890967741935484,3,2,4,0,1,2,2,3,4,4,0,0,1,2,2,0,0.0,0.012598024015983674
0.0,53,55.21,0.1802209744611483,1.0416981132075471,2,4,2,0,11,12,11,1,1,3,0,0,0,0,0,0,0.0,0.04871262560996793
0.0,40,145.41,0.1718588817825459,3.63525,0,1,2,0,9,2,10,5,0,0,3,0,0,1,0,0,0.0,0.0013669838585228847
1.0,24,49.84,0.6619181380417335,2.0766666666666667,3,2,2,0,4,1,1,1,0,3,0,0,1,0,0,1,1.0,0.9983762933391677
2.0,31,29.12,0.0511675824175824,0.9393548387096772,1,1,2,1,8,3,10,0,0,1,0,0,0,1,1,0,0.0,0.018605497233086216
1.0,16,20.21,0.1083621969322117,1.263125,3,2,2,0,2,2,0,0,0,1,2,0,0,0,0,0,0.0,0.006981616826134259
1.0,27,32.58,0.0718232044198895,1.2066666666666666,1,3,1,0,8,7,1,4,0,1,0,0,0,0,0,0,0.0,0.00533163582463303
0.0,52,116.05,0.2412753123653597,2.231730769230769,1,3,3,2,3,6,16,2,6,3,0,0,0,0,0,0,0.0,0.0016278522401878377
2.0,16,20.21,0.3557644730331519,1.263125,3,2,2,0,2,2,0,0,0,1,2,0,0,0,0,0,0.0,0.02819096736008541
1.0,33,70.48,0.1916855845629965,2.135757575757576,0,0,3,1,1,5,12,0,1,0,0,0,0,1,0,0,0.0,0.002537010156673662
3.0,28,39.73,0.1595771457337024,1.4189285714285715,3,1,4,0,1,1,8,1,0,4,0,0,0,2,0,1,1.0,0.9991371630481819
2.0,16,20.21,0.1622958931222167,1.263125,3,2,2,0,2,2,0,0,0,1,2,0,0,0,0,0,0.0,0.013146001839863248
0.0,29,46.22,0.1730852444829078,1.5937931034482755,1,1,3,0,2,3,10,1,0,1,2,1,1,2,1,0,0.0,0.013509520056284152
2.0,29,46.22,0.0670705322371267,1.5937931034482755,1,1,3,0,2,3,10,1,0,1,2,1,1,2,1,0,0.0,0.02500390261935052
2.0,39,71.66,0.04605079542283,1.8374358974358973,0,0,2,0,10,3,8,0,0,0,2,0,0,4,0,0,0.0,0.0015696564938750938
1.0,42,58.17,0.1371841155234657,1.385,0,0,0,0,6,8,1,9,0,0,1,0,1,1,0,0,0.0,0.002399903749993972
0.0,28,172.09,0.1045964320994828,6.146071428571429,1,2,1,0,6,2,0,0,0,2,1,3,0,3,3,0,0.0,0.002863232536147665
0.0,7,13.34,0.5997001499250375,1.9057142857142857,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,1,1.0,0.9995778043442559
3.0,45,63.38,0.2199431997475544,1.4084444444444444,1,2,3,1,14,4,6,1,2,1,0,0,1,1,1,0,0.0,0.011605888284212317
0.0,39,140.49,0.0562317602676347,3.6023076923076927,1,1,3,3,4,5,4,0,0,2,0,0,0,0,1,0,0.0,0.0005399740781729072
2.0,27,32.58,0.287292817679558,1.2066666666666666,1,3,1,0,8,7,1,4,0,1,0,0,0,0,0,0,0.0,0.015646595002564802
4.0,32,36.35,0.1155433287482806,1.1359375,1,1,3,0,9,2,7,1,0,0,3,0,0,1,0,0,0.0,0.10697932452292341
0.0,46,113.94,0.0175530981218185,2.4769565217391305,2,4,3,0,6,1,9,3,0,6,0,0,0,4,0,0,0.0,0.0025243241739060767
4.0,24,38.53,0.7324162989878017,1.6054166666666667,1,1,2,0,2,2,7,1,2,3,0,0,0,1,0,1,1.0,0.9972340988021849
1.0,36,81.63,0.2492956021070685,2.2675,1,1,2,0,9,1,6,1,1,2,3,0,0,0,1,0,1.0,0.2356199901106137
1.0,47,63.93,0.0766463319255435,1.3602127659574468,1,2,7,0,3,10,6,1,1,2,0,0,0,3,2,0,0.0,0.002535365722079712
0.0,39,140.49,0.0355897216883763,3.6023076923076927,1,1,3,3,4,5,4,0,0,2,0,0,0,0,1,0,0.0,0.0005399740781729072
2.0,23,53.62,0.0736665423349496,2.331304347826087,2,0,3,0,0,2,6,0,2,1,0,0,0,3,1,1,1.0,0.9965862374880893
0.0,41,110.23,0.0272158214642112,2.6885365853658536,2,1,4,0,0,1,18,2,0,0,0,0,0,3,0,0,0.0,0.0009146040104536131
2.0,29,46.22,0.2966248377325833,1.5937931034482755,1,1,3,0,2,3,10,1,0,1,2,1,1,2,1,0,0.0,0.02160068223331894
2.0,46,40.2,0.113681592039801,0.8739130434782609,2,2,5,0,6,9,10,3,0,3,0,0,0,1,0,1,1.0,0.992356313723433
2.0,38,139.14,0.0127210004312203,3.6615789473684215,1,2,2,0,0,3,6,4,1,3,2,0,0,0,0,0,0.0,0.0009539063759289852
3.0,39,30.19,0.6469029479960252,0.7741025641025642,2,2,3,0,12,2,10,0,0,6,0,0,0,1,0,1,1.0,0.9979888034090103
1.0,52,153.19,0.0117501142372217,2.9459615384615385,2,2,4,0,8,3,14,2,0,2,4,0,0,1,0,0,0.0,0.00035319478283404214
1.0,26,85.36,0.100866916588566,3.2830769230769232,3,2,2,0,2,1,7,1,1,3,0,0,0,0,0,0,0.0,0.058928611688367855
2.0,51,55.54,0.1516024486856319,1.0890196078431371,0,2,7,0,7,4,12,0,0,3,0,0,0,1,0,0,0.0,0.1248783137592284
3.0,36,172.27,0.0736053868926684,4.785277777777778,2,0,3,0,0,6,11,0,3,2,0,0,2,1,0,0,0.0,0.00762872760971797
1.0,32,69.44,0.2183179723502304,2.17,2,3,1,2,9,1,6,0,0,2,0,0,0,1,1,0,0.0,0.050721418772578894
1.0,31,58.260000000000005,0.3329900446275317,1.8793548387096777,1,2,3,1,3,2,7,2,0,1,5,0,0,1,0,1,1.0,0.9969282188014698
1.0,23,38.22,0.0520669806384092,1.6617391304347826,3,2,1,0,1,2,7,2,0,2,0,0,0,0,0,0,0.0,0.02025930982273097
0.0,25,224.9,0.015562472209871,8.996,0,0,2,1,0,3,7,1,2,0,0,0,0,0,1,0,0.0,0.0006345954524554564
0.0,23,38.22,0.2352171637885923,1.6617391304347826,3,2,1,0,1,2,7,2,0,2,0,0,0,0,0,0,0.0,0.021759743843608112
3.0,34,54.92,0.4111434814275309,1.6152941176470588,1,2,3,0,6,6,11,2,0,0,0,0,0,3,0,0,0.0,0.03155051350941498
0.0,42,58.17,0.0665291387313048,1.385,0,0,0,0,6,8,1,9,0,0,1,0,1,1,0,0,0.0,0.001317929119633596
0.0,36,172.27,0.0710512567481279,4.785277777777778,2,0,3,0,0,6,11,0,3,2,0,0,2,1,0,0,0.0,0.0029120174375767698
0.0,18,50.81,0.0488092895099389,2.822777777777778,2,1,1,1,3,3,3,0,0,2,0,0,0,1,0,0,0.0,0.0009691506127663018
4.0,31,2683.7200000000003,0.011212048946984,86.57161290322581,1,2,1,0,6,4,2,1,0,1,0,0,2,4,0,0,0.0,0.0031843005600471377
1.0,15,11.91,0.8278757346767421,0.794,0,0,1,0,4,0,10,0,3,0,1,0,0,0,0,1,1.0,0.9995012252398362
1.0,46,40.2,0.290547263681592,0.8739130434782609,2,2,5,0,6,9,10,3,0,3,0,0,0,1,0,1,1.0,0.996426004465508
4.0,27,36.58,0.4054127938764352,1.3548148148148147,1,1,3,0,0,1,10,5,1,1,4,0,0,0,0,1,1.0,0.9998557867047291
0.0,39,140.49,0.0213538330130258,3.6023076923076927,1,1,3,3,4,5,4,0,0,2,0,0,0,0,1,0,0.0,0.0005399457499504853
3.0,26,36.44,0.4662458836443469,1.4015384615384614,2,1,3,0,6,0,9,0,0,3,0,0,0,0,0,1,1.0,0.9998175343405706
0.0,31,58.620000000000005,0.0494711702490617,1.890967741935484,3,2,4,0,1,2,2,3,4,4,0,0,1,2,2,0,0.0,0.010162136322680666
2.0,21,17.64,0.4620181405895692,0.8400000000000001,2,2,2,0,6,1,0,1,0,4,0,0,0,3,0,1,1.0,0.9944337679083219
0.0,38,139.14,0.4280580710076182,3.6615789473684215,1,2,2,0,0,3,6,4,1,3,2,0,0,0,0,0,0.0,0.0020931561920510934
1.0,36,172.27,0.0294305450745922,4.785277777777778,2,0,3,0,0,6,11,0,3,2,0,0,2,1,0,0,0.0,0.003194032634723166
2.0,11,42.03,0.1427551748750892,3.820909090909091,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0.0,0.001131858421953351
1.0,31,49.68,0.2828099838969404,1.6025806451612905,1,1,4,0,0,7,4,11,0,1,1,0,0,0,0,1,1.0,0.9981378251561271
0.0,47,63.93,0.0312842171124667,1.3602127659574468,1,2,7,0,3,10,6,1,1,2,0,0,0,3,2,0,0.0,0.0018051876521358735
0.0,52,153.19,0.0717409752594817,2.9459615384615385,2,2,4,0,8,3,14,2,0,2,4,0,0,1,0,0,0.0,0.000394551636839494
3.0,31,58.620000000000005,0.5627772091436369,1.890967741935484,3,2,4,0,1,2,2,3,4,4,0,0,1,2,2,0,0.0,0.02812349556955946
1.0,46,165.28,0.0846442400774443,3.59304347826087,2,2,2,5,12,8,0,1,0,1,0,1,0,4,1,0,0.0,0.0019404083495036405
3.0,14,63.58,0.0772255426234665,4.541428571428571,0,0,2,0,3,1,6,0,0,0,0,0,1,0,0,1,1.0,0.9989741312777441
4.0,52,116.05,0.0695389918138733,2.231730769230769,1,3,3,2,3,6,16,2,6,3,0,0,0,0,0,0,0.0,0.0016081466873944864
0.0,26,121.95,0.1230012300123001,4.690384615384615,0,0,1,0,10,3,3,0,0,0,0,3,0,0,0,0,0.0,0.0005661587569726132
1.0,53,119.88,0.0295295295295295,2.2618867924528305,0,1,4,1,2,6,7,4,2,1,0,0,0,4,4,0,0.0,0.0011918536540502184
0.0,31,29.12,0.0339972527472527,0.9393548387096772,1,1,2,1,8,3,10,0,0,1,0,0,0,1,1,0,0.0,0.010416029996191263
5.0,28,86.94,0.1246836899010812,3.105,1,1,4,0,1,3,10,1,0,1,3,0,0,0,0,0,1.0,0.1569837029639956
1.0,18,50.81,0.1009643770911237,2.822777777777778,2,1,1,1,3,3,3,0,0,2,0,0,0,1,0,0,0.0,0.0012802505357288278
1.0,28,92.69,0.5176394433056425,3.3103571428571428,2,2,5,0,2,1,11,0,0,1,1,0,0,1,0,0,0.0,0.016340925441470953
0.0,11,22.96,0.0587979094076655,2.0872727272727274,0,0,0,3,4,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0008480047227476135
0.0,30,41.52,0.1842485549132948,1.384,2,2,2,0,7,1,7,3,0,2,0,0,0,1,1,1,1.0,0.9958216457614764
